value,index,id,disease
https://rarediseases.org/rare-diseases/card9-deficiency/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,card9 deficiency
https://rarediseases.org/rare-diseases/cardiofaciocutaneous-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cardiofaciocutaneous syndrome
https://rarediseases.org/rare-diseases/carney-complex/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,carney complex
https://rarediseases.org/rare-diseases/carnitine-palmitoyltransferase-1a-deficiency/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,carnitine palmitoyltransferase-1a-deficiency
https://rarediseases.org/rare-diseases/carnosinemia/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,carnosinemia
https://rarediseases.org/rare-diseases/caroli-disease/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,caroli disease
https://rarediseases.org/rare-diseases/carpenter-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,carpenter syndrome
https://rarediseases.org/rare-diseases/castlemans-disease/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,castlemans disease
https://rarediseases.org/rare-diseases/cat-eye-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cat eye-syndrome
https://rarediseases.org/rare-diseases/catamenial-pneumothorax/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,catamenial pneumothorax
https://rarediseases.org/rare-diseases/catel-manzke-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,catel manzke-syndrome
https://rarediseases.org/rare-diseases/caudal-regression-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,caudal regression-syndrome
https://rarediseases.org/rare-diseases/cavernous-malformation/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cavernous malformation
https://rarediseases.org/rare-diseases/cdkl5/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cdkl5
https://rarediseases.org/rare-diseases/central-core-disease/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,central core-disease
https://rarediseases.org/rare-diseases/central-diabetes-insipidus/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,central diabetes-insipidus
https://rarediseases.org/rare-diseases/central-pain-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,central pain-syndrome
https://rarediseases.org/rare-diseases/centronuclear-myopathy/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,centronuclear myopathy
https://rarediseases.org/rare-diseases/cerebellar-agenesis/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cerebellar agenesis
https://rarediseases.org/rare-diseases/cerebral-creatine-deficiency-syndromes/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cerebral creatine-deficiency-syndromes
https://rarediseases.org/rare-diseases/cerebral-folate-deficiency/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cerebral folate-deficiency
https://rarediseases.org/rare-diseases/cerebro-oculo-facio-skeletal-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cerebro oculo-facio-skeletal-syndrome
https://rarediseases.org/rare-diseases/cerebrocostomandibular-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cerebrocostomandibular syndrome
https://rarediseases.org/rare-diseases/cerebrotendinous-xanthomatosis/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cerebrotendinous xanthomatosis
https://rarediseases.org/rare-diseases/cervical-dystonia/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cervical dystonia
https://rarediseases.org/rare-diseases/cervical-teratoma/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cervical teratoma
https://rarediseases.org/rare-diseases/ichthyosis-chanarin-dorfman-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,ichthyosis chanarin-dorfman-syndrome
https://rarediseases.org/rare-diseases/chandlers-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chandlers syndrome
https://rarediseases.org/rare-diseases/charcot-marie-tooth-disease/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,charcot marie-tooth-disease
https://rarediseases.org/rare-diseases/charge-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,charge syndrome
https://rarediseases.org/rare-diseases/chediak-higashi-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chediak higashi-syndrome
https://rarediseases.org/rare-diseases/chiari-frommel-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chiari frommel-syndrome
https://rarediseases.org/rare-diseases/chiari-malformations/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chiari malformations
https://rarediseases.org/rare-diseases/chikungunya/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chikungunya
https://rarediseases.org/rare-diseases/chilaiditis-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chilaiditis syndrome
https://rarediseases.org/rare-diseases/cholangiocarcinoma/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cholangiocarcinoma
https://rarediseases.org/rare-diseases/cholera/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cholera
https://rarediseases.org/rare-diseases/cholesteryl-ester-storage-disease/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cholesteryl ester-storage-disease
https://rarediseases.org/rare-diseases/chondrocalcinosis-familial-articular/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chondrocalcinosis familial-articular
https://rarediseases.org/rare-diseases/chordoma/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chordoma
https://rarediseases.org/rare-diseases/choroideremia/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,choroideremia
https://rarediseases.org/rare-diseases/choroiditis-serpiginous/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,choroiditis serpiginous
https://rarediseases.org/rare-diseases/chromosome-10-distal-trisomy-10q/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 10-distal-trisomy-10q
https://rarediseases.org/rare-diseases/chromosome-10-monosomy-10p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 10-monosomy-10p
https://rarediseases.org/rare-diseases/chromosome-11-partial-monosomy-11q/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 11-partial-monosomy-11q
https://rarediseases.org/rare-diseases/chromosome-11-partial-trisomy-11q/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 11-partial-trisomy-11q
https://rarediseases.org/rare-diseases/chromosome-13-partial-monosomy-13q/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 13-partial-monosomy-13q
https://rarediseases.org/rare-diseases/chromosome-14-ring/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 14-ring
https://rarediseases.org/rare-diseases/chromosome-14-trisomy-mosaic/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 14-trisomy-mosaic
https://rarediseases.org/rare-diseases/chromosome-15-ring/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 15-ring
https://rarediseases.org/rare-diseases/chromosome-15-distal-trisomy-15q/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 15-distal-trisomy-15q
https://rarediseases.org/rare-diseases/chromosome-18-ring/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 18-ring
https://rarediseases.org/rare-diseases/chromosome-18-monosomy-18p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 18-monosomy-18p
https://rarediseases.org/rare-diseases/chromosome-18-tetrasomy-18p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 18-tetrasomy-18p
https://rarediseases.org/rare-diseases/chromosome-18q-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 18q-syndrome
https://rarediseases.org/rare-diseases/chromosome-21-ring/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 21-ring
https://rarediseases.org/rare-diseases/chromosome-22-ring/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 22-ring
https://rarediseases.org/rare-diseases/chromosome-22q11-2-deletion-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 22q11-2-deletion-syndrome
https://rarediseases.org/rare-diseases/chromosome-3-monosomy-3p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 3-monosomy-3p
https://rarediseases.org/rare-diseases/chromosome-3-trisomy-3q2/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 3-trisomy-3q2
https://rarediseases.org/rare-diseases/chromosome-4-monosomy-distal-4q/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 4-monosomy-distal-4q
https://rarediseases.org/rare-diseases/chromosome-4-partial-trisomy-distal-4q/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 4-partial-trisomy-distal-4q
https://rarediseases.org/rare-diseases/chromosome-4-trisomy-4p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 4-trisomy-4p
https://rarediseases.org/rare-diseases/chromosome-4-monosomy-4q/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 4-monosomy-4q
https://rarediseases.org/rare-diseases/chromosome-5-trisomy-5p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 5-trisomy-5p
https://rarediseases.org/rare-diseases/chromosome-6-ring/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 6-ring
https://rarediseases.org/rare-diseases/chromosome-6-partial-trisomy-6q/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 6-partial-trisomy-6q
https://rarediseases.org/rare-diseases/chromosome-7-partial-monosomy-7p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 7-partial-monosomy-7p
https://rarediseases.org/rare-diseases/chromosome-8-monosomy-8p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 8-monosomy-8p
https://rarediseases.org/rare-diseases/chromosome-9-ring/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 9-ring
https://rarediseases.org/rare-diseases/chromosome-9-partial-monosomy-9p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 9-partial-monosomy-9p
https://rarediseases.org/rare-diseases/chromosome-9-tetrasomy-9p/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chromosome 9-tetrasomy-9p
https://rarediseases.org/rare-diseases/chronic-eosinophilic-pneumonia/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chronic eosinophilic-pneumonia
https://rarediseases.org/rare-diseases/chronic-granulomatous-disease/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chronic granulomatous-disease
https://rarediseases.org/rare-diseases/chronic-inflammatory-demyelinating-polyneuropathy/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chronic inflammatory-demyelinating-polyneuropathy
https://rarediseases.org/rare-diseases/chronic-intestinal-pseudo-obstruction/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chronic intestinal-pseudo-obstruction
https://rarediseases.org/rare-diseases/chronic-lymphocytic-leukemia/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chronic lymphocytic-leukemia
https://rarediseases.org/rare-diseases/chronic-myelogenous-leukemia/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,chronic myelogenous-leukemia
https://rarediseases.org/rare-diseases/churg-strauss-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,churg strauss-syndrome
https://rarediseases.org/rare-diseases/cicatricial-alopecia/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cicatricial alopecia
https://rarediseases.org/rare-diseases/ciguatera-fish-poisoning/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,ciguatera fish-poisoning
https://rarediseases.org/rare-diseases/citrullinemia-type-1/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,citrullinemia type-1
https://rarediseases.org/rare-diseases/classic-hereditary-hemochromatosis/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,classic hereditary-hemochromatosis
https://rarediseases.org/rare-diseases/santavuori-disease/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,santavuori disease
https://rarediseases.org/rare-diseases/cleidocranial-dysplasia/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cleidocranial dysplasia
https://rarediseases.org/rare-diseases/clostridial-myonecrosis/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,clostridial myonecrosis
https://rarediseases.org/rare-diseases/cloves-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cloves syndrome
https://rarediseases.org/rare-diseases/cluster-headache/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cluster headache
https://rarediseases.org/rare-diseases/coats-disease/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,coats disease
https://rarediseases.org/rare-diseases/cockayne-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cockayne syndrome
https://rarediseases.org/rare-diseases/coffin-lowry-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,coffin lowry-syndrome
https://rarediseases.org/rare-diseases/coffin-siris-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,coffin siris-syndrome
https://rarediseases.org/rare-diseases/cogan-reese-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cogan reese-syndrome
https://rarediseases.org/rare-diseases/cohen-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cohen syndrome
https://rarediseases.org/rare-diseases/col4a1-a2-related-disorders/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,col4a1 a2-related-disorders
https://rarediseases.org/rare-diseases/cold-agglutinin-disease/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cold agglutinin-disease
https://rarediseases.org/rare-diseases/collagen-type-vi-related-disorders/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,collagen type-vi-related-disorders
https://rarediseases.org/rare-diseases/colorado-tick-fever/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,colorado tick-fever
https://rarediseases.org/rare-diseases/common-variable-immune-deficiency/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,common variable-immune-deficiency
https://rarediseases.org/rare-diseases/complete-digeorge-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,complete digeorge-syndrome
https://rarediseases.org/rare-diseases/reflex-sympathetic-dystrophy-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,reflex sympathetic-dystrophy-syndrome
https://rarediseases.org/rare-diseases/cone-dystrophy/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,cone dystrophy
https://rarediseases.org/rare-diseases/congenital-adrenal-hyperplasia/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,congenital adrenal-hyperplasia
https://rarediseases.org/rare-diseases/afibrinogenemia-congenital/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,afibrinogenemia congenital
https://rarediseases.org/rare-diseases/congenital-bilateral-perisylvian-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,congenital bilateral-perisylvian-syndrome
https://rarediseases.org/rare-diseases/congenital-central-hypoventilation-syndrome/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,congenital central-hypoventilation-syndrome
https://rarediseases.org/rare-diseases/congenital-contractural-arachnodactyly/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,congenital contractural-arachnodactyly
https://rarediseases.org/rare-diseases/congenital-disorders-of-glycosylation/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,congenital disorders-of-glycosylation
https://rarediseases.org/rare-diseases/congenital-erythropoietic-porphyria/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,congenital erythropoietic-porphyria
https://rarediseases.org/rare-diseases/congenital-fiber-type-disproportion/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,congenital fiber-type-disproportion
https://rarediseases.org/rare-diseases/congenital-fibrosis-of-the-extraocular-muscles/,https://rarediseases.org/?s=C&post_type=rare-diseases,C,congenital fibrosis-of-the-extraocular-muscles
